sensor,pixel_u,pixel_v,axial_depth_m,world_x_m,world_y_m,world_z_m
robot_0/link6_sensor_0,0,0,0.60363984,0.9428259965853526,-0.4379999975868093,1.276341932425695
robot_0/link6_sensor_0,1,0,0.51260364,0.8170929664164152,-0.4379999559417618,1.2450903963413869
robot_0/link6_sensor_0,2,0,0.44542783,0.7243142440956092,-0.43799997690900033,1.2220298288648692
robot_0/link6_sensor_0,3,0,0.39381862,0.653035038851474,-0.4380000034996936,1.204313066899052
robot_0/link6_sensor_0,4,0,0.34143555,0.5888145173474933,-0.43000003333984066,1.1851972879482695
robot_0/link6_sensor_0,5,0,0.3197283,0.5507064991857709,-0.4380000050806141,1.1788788410050846
robot_0/link6_sensor_0,6,0,2.0906453,1.4604854899964614,-1.9500000543284608,2.0010175172556064
robot_0/link6_sensor_0,7,0,1.9251254,1.231880450705421,-1.9500000757253768,1.9441966976855423
robot_0/link6_sensor_0,0,1,0.58511126,0.9239382442333756,-0.4379999830933313,1.2088014636727882
robot_0/link6_sensor_0,1,1,0.49918023,0.8042717248788025,-0.43799997292846493,1.1882875081055428
robot_0/link6_sensor_0,2,1,0.43525723,0.7152532946782786,-0.43799999495355835,1.1730274419362385
robot_0/link6_sensor_0,3,1,0.38584718,0.6464454477508947,-0.4380000032431852,1.1612319908112023
robot_0/link6_sensor_0,4,1,0.33522898,0.5840825921909741,-0.43000002837541124,1.1480147580743039
robot_0/link6_sensor_0,5,1,0.3194237,0.5499999962096127,-0.4418830434724269,1.145925106950063
robot_0/link6_sensor_0,6,1,2.0590782,1.4404745950822622,-1.950000086171033,1.7748815690978843
robot_0/link6_sensor_0,7,1,1.8983268,1.216614055626572,-1.9500000607805823,1.7365060449716752
robot_0/link6_sensor_0,0,2,0.56768626,0.9061754648406904,-0.43799996669631447,1.145283791934311
robot_0/link6_sensor_0,1,2,0.4864419,0.7921048455224827,-0.4379999918165735,1.1343836682053416
robot_0/link6_sensor_0,2,2,0.42554066,0.706596849773875,-0.43799998255676276,1.1262128657317463
robot_0/link6_sensor_0,3,2,0.378192,0.6401172983863017,-0.43799997623220743,1.1198603455924312
robot_0/link6_sensor_0,4,2,0.3223183,0.5748753005701642,-0.42499998567506553,1.1105223437760876
robot_0/link6_sensor_0,5,2,0.32030058,0.5500000165108919,-0.4466966065173297,1.1133254149969358
robot_0/link6_sensor_0,6,2,2.02845,1.4210589018206503,-1.9499999397932763,1.5554729395986981
robot_0/link6_sensor_0,7,2,1.872264,1.2017668666100385,-1.950000069904646,1.5345183055083254
robot_0/link6_sensor_0,0,3,0.55126923,0.8894401913949445,-0.4380000101851335,1.0854399212226422
robot_0/link6_sensor_0,1,3,0.47433752,0.7805434550967124,-0.43799999824266733,1.083162456759849
robot_0/link6_sensor_0,2,3,0.41624847,0.6983184846212303,-0.43799999292905745,1.0814428057503929
robot_0/link6_sensor_0,3,3,0.37083474,0.6340354065491025,-0.4379999882695523,1.0800983909548862
robot_0/link6_sensor_0,4,3,0.31666476,0.5705650181955698,-0.4249999755896927,1.076653038083934
robot_0/link6_sensor_0,5,3,0.32118225,0.5500000194033293,-0.451536646703962,1.0805462424447656
robot_0/link6_sensor_0,6,3,0.40083933,0.5679999608510912,-0.5448050558601334,1.096117790485407
robot_0/link6_sensor_0,7,3,0.4664533,0.5679999481906719,-0.6362248938234809,1.111011722691461
robot_0/link6_sensor_0,0,4,0.5357749,0.873645493862357,-0.4379999749505641,1.0289600408219057
robot_0/link6_sensor_0,1,4,0.46282086,0.7695434335699507,-0.43799998178427774,1.03442848318635
robot_0/link6_sensor_0,2,4,0.4073534,0.690393910065974,-0.4379999884869334,1.0385861782414882
robot_0/link6_sensor_0,3,4,0.36375824,0.6281856135213799,-0.4379999839858233,1.0418539560777047
robot_0/link6_sensor_0,4,4,0.31359875,0.5679999562533985,-0.42678899449327035,1.0440255094146869
robot_0/link6_sensor_0,5,4,0.32206878,0.5500000166887122,-0.45640339844297406,1.0475861129285484
robot_0/link6_sensor_0,6,4,0.40210187,0.5679999694710623,-0.5510981273031013,1.0550025157580163
robot_0/link6_sensor_0,7,4,0.4681639,0.5679999583786707,-0.643887123504006,1.0631961658440818
robot_0/link6_sensor_0,0,5,0.52112776,0.8587144371837365,-0.43799996171080546,0.9755682822247798
robot_0/link6_sensor_0,1,5,0.4518502,0.7590649244624896,-0.4379999812170743,0.9880048815676722
robot_0/link6_sensor_0,2,5,0.39883053,0.6828009288036737,-0.43799997614465513,0.9975228882567301
