2.01989675,2.02068377,2.02147102,2.022259,2.02304769,2.02383709,2.02462721,2.02541757
2.20141387,2.20234871,2.20328403,2.20422029,2.20515728,2.20609522,2.20703411,2.20797348
2.41877627,2.41990471,2.4210341,2.42216444,2.42329621,2.42442894,2.42556238,2.42669702
2.68376493,2.6851542,2.6865449,2.68793654,2.6893301,2.69072556,2.69212198,2.69351983
3.01395845,3.01571059,3.01746488,3.01922083,2.92814851,2.80430532,2.69051266,2.58559465
2.98312259,3.07052016,2.93462086,2.81024098,2.69597578,2.59063983,2.49322581,2.40287209
2.87792921,2.81620216,2.70146179,2.59570503,2.49791646,2.40722871,2.32289505,2.24427032
2.70696974,2.60078979,2.50262523,2.41160107,2.32696629,2.24807048,2.17434931,2.10530949
