sensor,pixel_u,pixel_v,axial_depth_m,world_x_m,world_y_m,world_z_m
robot_0/link6_sensor_2,6,4,1.7198783,0.26026630197147416,-1.9500000213377544,1.2524333157519363
robot_0/link6_sensor_2,7,4,1.6970484,0.09126685100799115,-1.9500000863326732,1.2807575460858371
robot_0/link6_sensor_2,0,5,0.24952142,0.5621448491090847,-0.4300000165611432,1.029038743354022
robot_0/link6_sensor_2,1,5,0.3304945,0.5680000173302334,-0.5118639673835621,1.027419659073783
robot_0/link6_sensor_2,2,5,0.44863465,0.5680000138840915,-0.632467169372247,1.0266012919909988
robot_0/link6_sensor_2,3,5,1.7650949,0.7616848176853155,-1.9499998746115335,0.9824783286306976
robot_0/link6_sensor_2,4,5,1.7410572,0.5814742839005307,-1.9499999267969828,1.0152134230444358
robot_0/link6_sensor_2,5,5,1.7176652,0.4061061558726038,-1.9499998176964786,1.0470688995424011
robot_0/link6_sensor_2,6,5,1.6948937,0.235387838948886,-1.9499999732925821,1.078079739893778
robot_0/link6_sensor_2,7,5,1.672718,0.06913681591093984,-1.950000055816195,1.1082791004926718
robot_0/link6_sensor_2,0,6,0.25358874,0.5599999992567335,-0.437705364287024,1.0030020456448507
robot_0/link6_sensor_2,1,6,0.34509724,0.5680000329464157,-0.5312091419421721,0.9913971936139445
robot_0/link6_sensor_2,2,6,0.47597513,0.5680000348791846,-0.6664987274977091,0.9768674598799565
robot_0/link6_sensor_2,3,6,1.7387893,0.7286892969696439,-1.9499998097527045,0.8076324061004492
robot_0/link6_sensor_2,4,6,1.715458,0.5515711793939662,-1.9499998935149976,0.8422322920697237
robot_0/link6_sensor_2,5,6,1.6927445,0.3791433152941659,-1.94999988026203,0.8759159508657328
robot_0/link6_sensor_2,6,6,1.6706246,0.21122184433526572,-1.949999913912888,0.9087192840141706
robot_0/link6_sensor_2,7,6,1.6490755,0.0476323500709841,-1.9500000847071912,0.9406763539489976
robot_0/link6_sensor_2,0,7,0.25000808,0.5542655878734664,-0.43799997566106674,0.978412474898795
robot_0/link6_sensor_2,1,7,0.3382635,0.5600000131551257,-0.5295845007363359,0.9583916802874843
robot_0/link6_sensor_2,2,7,0.5068641,0.568000027904632,-0.7049472119148584,0.920678567347982
robot_0/link6_sensor_2,3,7,1.7132564,0.6966628172568137,-1.9499997829819042,0.6379214735265244
robot_0/link6_sensor_2,4,7,1.6906009,0.5225346803221704,-1.9499999528883296,0.6742641879144913
robot_0/link6_sensor_2,5,7,1.6685365,0.3529516668321885,-1.949999910442667,0.7096583210746856
robot_0/link6_sensor_2,6,7,1.6470408,0.1877381235867006,-1.949999994228956,0.7441404644651233
robot_0/link6_sensor_2,7,7,1.626092,0.02672731739279821,-1.9500000767752952,0.7777454436166693
robot_0/link6_sensor_3,0,0,0.816411,1.3480001004306459,0.31685131222154894,1.2387182931041345
robot_0/link6_sensor_3,1,0,0.80431426,1.3480001421867587,0.2282722278758301,1.2362705260307238
robot_0/link6_sensor_3,2,0,0.79257065,1.3480000988013683,0.14227974490614761,1.2338942153855126
robot_0/link6_sensor_3,3,0,0.7811651,1.3480001390547536,0.058762253965456174,1.2315863190419418
robot_0/link6_sensor_3,4,0,0.7700832,1.3480001646571713,-0.02238561318348764,1.229343900777719
robot_0/link6_sensor_3,5,0,0.75931114,1.3480000402436625,-0.1012632903407624,1.2271641791214658
robot_0/link6_sensor_3,6,0,0.74883646,1.3480000911844043,-0.17796471950294182,1.2250446391894203
robot_0/link6_sensor_3,7,0,0.73864675,1.3480000401670706,-0.2525787350505764,1.2229827570352558
robot_0/link6_sensor_3,0,1,0.8252073,1.3480000870346143,0.3194231304884162,1.1559629849597068
robot_0/link6_sensor_3,1,1,0.8128505,1.348000173599504,0.22986546487919016,1.1547284456820364
robot_0/link6_sensor_3,2,1,0.80085814,1.348000134212808,0.1429503005873501,1.1535303141506368
robot_0/link6_sensor_3,3,1,0.7892146,1.3480001911402228,0.05856246261805495,1.1523670364449168
robot_0/link6_sensor_3,4,1,0.7779047,1.34800013725833,-0.023406751036301465,1.1512370826413914
robot_0/link6_sensor_3,5,1,0.76691437,1.348000109494122,-0.10305982003607962,1.1501390608599547
robot_0/link6_sensor_3,6,1,0.7562303,1.3480001139725402,-0.18049355308533593,1.1490716375231171
robot_0/link6_sensor_3,7,1,0.74583983,1.3480001371407773,-0.25579943674884786,1.148033549429625
