2.30576658,2.19128704,2.08763742,1.99335063,1.9072125,1.82821035,1.75549281,1.68833899
2.32598376,2.2095387,2.10419679,2.00844264,1.92102373,1.84089732,1.76718748,1.69915318
2.34655881,2.22809696,2.12102079,2.02376461,1.93503642,1.85376143,1.77903879,1.71010673
2.36750102,2.2469697,2.13811636,2.03932238,1.94925511,1.86680698,1.79105043,1.72120273
2.38882089,2.26616454,2.15548944,2.05512118,1.96368432,1.88003719,1.80322516,1.73244333
2.41052747,2.28569078,2.1731472,2.07116675,1.9783287,1.89345634,1.81556654,1.74383187
2.43263245,2.30555606,2.19109678,2.08746481,1.99319315,1.90706837,1.82807791,1.75537086
2.45514679,2.3257699,2.20934558,2.10402179,2.00828266,1.92087758,1.84076321,1.76706398
