sensor,pixel_u,pixel_v,axial_depth_m,world_x_m,world_y_m,world_z_m
robot_0/link6_sensor_0,0,0,0.60188305,1.0114911627949001,-0.43799987678618724,1.2786289235443538
robot_0/link6_sensor_0,1,0,0.51142967,0.886482099216797,-0.43799992380059904,1.2473026441209523
robot_0/link6_sensor_0,2,0,0.44461158,0.7941377088659056,-0.4379999169770262,1.224161856122194
robot_0/link6_sensor_0,3,0,0.3932355,0.7231346001884982,-0.43799990735100536,1.206369026048643
robot_0/link6_sensor_0,4,0,0.35250285,0.6668409802050106,-0.4379999055211682,1.1922622824193863
robot_0/link6_sensor_0,5,0,0.31941664,0.6211149221568966,-0.437999929246088,1.1808036976874101
robot_0/link6_sensor_0,6,0,0.28249297,0.57824562274142,-0.4299999756494036,1.1668840149849058
robot_0/link6_sensor_0,7,0,0.26893222,0.5513440708453841,-0.43799995373602385,1.1633196752644532
robot_0/link6_sensor_0,0,1,0.5831695,0.9925876453702382,-0.4379998981152699,1.2111686636438732
robot_0/link6_sensor_0,1,1,0.49785474,0.8736621961353224,-0.4379999392903513,1.1905429774924627
robot_0/link6_sensor_0,2,1,0.43431634,0.7850922105930254,-0.43799992207966487,1.1751819378751498
robot_0/link6_sensor_0,3,1,0.38516048,0.7165709075611522,-0.4379999119900193,1.1632980208450348
robot_0/link6_sensor_0,4,1,0.34600025,0.6619831012122416,-0.43799992794454423,1.1538306521681114
robot_0/link6_sensor_0,5,1,0.31406817,0.6174710283871754,-0.4379999442564283,1.1461107569241664
robot_0/link6_sensor_0,6,1,0.27816242,0.5755800650141485,-0.4299999862380333,1.1362981030565227
robot_0/link6_sensor_0,7,1,0.26679003,0.5499999660838444,-0.4395363878316819,1.1348982239854102
robot_0/link6_sensor_0,0,2,0.56558454,0.9748241407910447,-0.43799990715917575,1.1477768060598215
robot_0/link6_sensor_0,1,2,0.48498175,0.8615051902700636,-0.43799991665038607,1.1367185398297246
robot_0/link6_sensor_0,2,2,0.42448708,0.7764561351465848,-0.43799992390958875,1.128419000466355
robot_0/link6_sensor_0,3,2,0.3774104,0.7102713586328826,-0.4379999156489091,1.121960334437667
robot_0/link6_sensor_0,4,2,0.3397332,0.6573011998227689,-0.4379999472843128,1.1167912310112296
robot_0/link6_sensor_0,5,2,0.30889586,0.6139471530853378,-0.43799995577514195,1.112560513589069
robot_0/link6_sensor_0,6,2,0.26819506,0.569986513985389,-0.4250000428396544,1.1051369509904538
robot_0/link6_sensor_0,7,2,0.26763433,0.5499999859789566,-0.4438212002960404,1.107723427196041
robot_0/link6_sensor_0,0,3,0.549029,0.9581005211542146,-0.4379998954186499,1.088096092426768
robot_0/link6_sensor_0,1,3,0.47275773,0.8499610617640697,-0.43799991729155363,1.0856074179719322
robot_0/link6_sensor_0,2,3,0.41509292,0.768202326977992,-0.4379999419827387,1.083725859377259
robot_0/link6_sensor_0,3,3,0.36996612,0.7042203501975614,-0.4379999427836201,1.082253404006338
robot_0/link6_sensor_0,4,3,0.33368912,0.6527858609510588,-0.4379999383716407,1.081069710611382
robot_0/link6_sensor_0,5,3,0.30389115,0.6105374681402466,-0.4379999712570022,1.0800974285019826
robot_0/link6_sensor_0,6,3,0.2651073,0.568000007799138,-0.4257931934704823,1.0771045425932013
robot_0/link6_sensor_0,7,3,0.26848394,0.5499999809918179,-0.4481331654936439,1.0803760769967201
robot_0/link6_sensor_0,0,4,0.53341514,0.9423281532019572,-0.4379999044125495,1.031809911608135
robot_0/link6_sensor_0,1,4,0.46113476,0.8389845571094894,-0.43799991134201616,1.0370094741086964
robot_0/link6_sensor_0,2,4,0.40610552,0.7603059140842165,-0.43799994517874075,1.040968062773529
robot_0/link6_sensor_0,3,4,0.36280975,0.6984033796968275,-0.4379999204848469,1.044082584038634
robot_0/link6_sensor_0,4,4,0.32785636,0.6484283959567178,-0.4379999524563526,1.0465969954584589
robot_0/link6_sensor_0,5,4,0.29904598,0.6072364764121059,-0.437999941803705,1.0486694977058784
robot_0/link6_sensor_0,6,4,0.26583183,0.5680000100307048,-0.4299102049428161,1.0499140023409559
robot_0/link6_sensor_0,7,4,0.26933894,0.5499999683627722,-0.4524725780240704,1.0528545445468391
robot_0/link6_sensor_0,0,5,0.51866484,0.9274281030055445,-0.4379999243457966,0.9786366488540243
robot_0/link6_sensor_0,1,5,0.45006964,0.8285348632209248,-0.43799992844390356,0.9907437917171276
robot_0/link6_sensor_0,2,5,0.39749905,0.7527441928641396,-0.43799994779986307,1.0000225705534724
robot_0/link6_sensor_0,3,5,0.35592502,0.6928072116953155,-0.43799993069532983,1.0073604387753574
robot_0/link6_sensor_0,4,5,0.322224,0.6442206376249324,-0.43799995450816476,1.0133087182597404
robot_0/link6_sensor_0,5,5,0.284761,0.5983707559391169,-0.42999997574108084,1.0187888959915667
robot_0/link6_sensor_0,6,5,0.26209122,0.5656878475449547,-0.4299999981020279,1.0227901470024923
robot_0/link6_sensor_0,7,5,0.2701995,0.5500000045022211,-0.45683982463590883,1.025157160870001
robot_0/link6_sensor_0,0,6,0.5047083,0.9133298694833141,-0.4379999132850018,0.9283250231003046
robot_0/link6_sensor_0,1,6,0.43952304,0.8185748628322187,-0.4379999164626278,0.946646419863331
robot_0/link6_sensor_0,2,6,0.28903177,0.6642905337392944,-0.37479238722455877,0.9799999126866961
robot_0/link6_sensor_0,3,6,0.30527917,0.6549914941130439,-0.40706259864520195,0.9799999113262069
robot_0/link6_sensor_0,4,6,0.31678188,0.6401550143573437,-0.4379999604606515,0.9811448674825082
robot_0/link6_sensor_0,5,6,0.27445891,0.5918935816285161,-0.425000039558828,0.9912008039679149
robot_0/link6_sensor_0,6,6,0.25835943,0.5633908433770325,-0.42999997998043327,0.9964333786593083
robot_0/link6_sensor_0,7,6,0.2710655,0.5499999997885558,-0.46123497643249606,0.9972822296723377
robot_0/link6_sensor_0,0,7,0.17603262,0.598385671945526,-0.2804296881739091,0.9799999151885649
robot_0/link6_sensor_0,1,7,0.1819297,0.5906361287373199,-0.2964998152019012,0.9799999186655493
robot_0/link6_sensor_0,2,7,0.18823558,0.582349383888444,-0.3136839670820254,0.9799999177150398
robot_0/link6_sensor_0,3,7,0.19499433,0.5734675768723018,-0.33210215489672407,0.9799999090054431
robot_0/link6_sensor_0,4,7,0.20225647,0.5639241711698684,-0.35189220852385467,0.9799999110971463
robot_0/link6_sensor_0,5,7,0.22089058,0.5600000308318376,-0.38251234013877655,0.9771470965544385
robot_0/link6_sensor_0,6,7,0.25248122,0.5600000201751076,-0.42790105252847616,0.9713877510522287
robot_0/link6_sensor_0,7,7,0.2946157,0.5600000245456738,-0.48843887164150646,0.9637061399243146
robot_0/link6_sensor_1,0,0,1.8389698,0.5292262010300642,-1.3130216590060435,2.7800000805551606
robot_0/link6_sensor_1,1,0,1.8332446,0.3607114943008401,-1.220984923979319,2.7800001683995825
robot_0/link6_sensor_1,2,0,1.8275548,0.19324280566559626,-1.1295194788808123,2.780000242712518
robot_0/link6_sensor_1,3,0,1.8219,0.02681047368014966,-1.038619894907384,2.7800000543097596
robot_0/link6_sensor_1,4,0,1.8162802,-0.13859512841403504,-0.9482811676777325,2.7800000184591482
robot_0/link6_sensor_1,5,0,1.8106949,-0.302983421884486,-0.8584979949311458,2.7799998783834643
