sensor,pixel_u,pixel_v,axial_depth_m,world_x_m,world_y_m,world_z_m
robot_0/link6_sensor_0,0,0,0.60451245,0.9149190833888547,-0.43799991574480696,1.2830044404563457
robot_0/link6_sensor_0,1,0,0.51334393,0.789167957181794,-0.4379999605971452,1.2510536438324538
robot_0/link6_sensor_0,2,0,0.44607052,0.6963760052043535,-0.43799997592936873,1.2274770941548983
robot_0/link6_sensor_0,3,0,0.39438635,0.6250867366786848,-0.437999943182867,1.2093639217563257
robot_0/link6_sensor_0,4,0,0.34193352,0.5608825272319833,-0.4300000380545372,1.189870639814858
robot_0/link6_sensor_0,5,0,2.2895846,1.6996972173186666,-1.9499999915835564,2.0834831280901813
robot_0/link6_sensor_0,6,0,2.0927277,1.428167441585951,-1.9499998964741794,2.0144928732937837
robot_0/link6_sensor_0,7,0,1.9270419,1.1996328752837049,-1.9499998302728319,1.9564268419658446
robot_0/link6_sensor_0,0,1,0.58560777,0.8960188563729938,-0.4379999198212947,1.2151628784359643
robot_0/link6_sensor_0,1,1,0.49964675,0.7763973293366846,-0.4379999298791325,1.194022990643423
robot_0/link6_sensor_0,2,1,0.43569183,0.6873990052836505,-0.43799994926222563,1.1782949341887377
robot_0/link6_sensor_0,3,1,0.38625154,0.6185989248909689,-0.43799996819027975,1.1661363744841213
robot_0/link6_sensor_0,4,1,0.3411844,0.5599999958660759,-0.4339579128313696,1.1544920678751047
robot_0/link6_sensor_0,5,1,2.2510939,1.6741886818360416,-1.9500000363305858,1.8346765994877265
robot_0/link6_sensor_0,6,1,2.0605247,1.4089967240282193,-1.9500000060457368,1.7878110362772721
robot_0/link6_sensor_0,7,1,1.8997028,1.185200574027474,-1.9499998075102458,1.7482610162693284
robot_0/link6_sensor_0,0,2,0.56784964,0.878264913418145,-0.4379999289983025,1.1514358141459933
robot_0/link6_sensor_0,1,2,0.4866616,0.7642905687738717,-0.4379999462725205,1.1399566754254469
robot_0/link6_sensor_0,2,2,0.42578515,0.678830266091241,-0.4379999413456911,1.131349377313231
robot_0/link6_sensor_0,3,2,0.37844548,0.6123733058271227,-0.43799995710732653,1.1246560419694418
robot_0/link6_sensor_0,4,2,0.34057915,0.5592153612943593,-0.4379999524007922,1.1193021373478114
robot_0/link6_sensor_0,5,2,2.2138758,1.6495235789141898,-1.9500000155247177,1.5940972371984024
robot_0/link6_sensor_0,6,2,2.0292974,1.3904068285571443,-1.9499997209228503,1.567999729753992
robot_0/link6_sensor_0,7,2,1.8731287,1.1711720906301675,-1.9499998728530106,1.545919122832323
robot_0/link6_sensor_0,0,3,0.5511368,0.8615560113578946,-0.4379999286803485,1.0914599494609005
robot_0/link6_sensor_0,1,3,0.47433424,0.7527970836605107,-0.43799992609369726,1.0886293889839265
robot_0/link6_sensor_0,2,3,0.41631898,0.6706425419036295,-0.4379999406363412,1.0864912371358313
robot_0/link6_sensor_0,3,3,0.35133177,0.5918513910863663,-0.4249999964128569,1.0822911818016208
robot_0/link6_sensor_0,4,3,0.33449548,0.5547735093212347,-0.4379999566357079,1.083475632129288
robot_0/link6_sensor_0,5,3,0.39814007,0.5680000103392797,-0.5135266725894065,1.0963076028876726
robot_0/link6_sensor_0,6,3,0.45435962,0.5680000133863348,-0.591716981185754,1.109235744504742
robot_0/link6_sensor_0,7,3,1.8472877,1.1575306362962823,-1.9499998651846528,1.3491600700727222
robot_0/link6_sensor_0,0,4,0.5353796,0.8458025255655341,-0.43799992342975663,1.0349135464277277
robot_0/link6_sensor_0,1,4,0.462616,0.7418715216284297,-0.4379999290018719,1.0398381531866323
robot_0/link6_sensor_0,2,4,0.40726456,0.6628109584466617,-0.4379999364237359,1.043584313610674
robot_0/link6_sensor_0,3,4,0.34450734,0.5864086531012405,-0.42500003019936083,1.0460267486734034
robot_0/link6_sensor_0,4,4,0.32862532,0.550487543838247,-0.43799994308645607,1.0489065815754
robot_0/link6_sensor_0,5,4,0.39888722,0.5680000351666837,-0.5193661128269906,1.0554484036404956
robot_0/link6_sensor_0,6,4,0.45533288,0.5680000174903849,-0.5985502013391419,1.0626223357444553
robot_0/link6_sensor_0,7,4,0.53038675,0.5679999948009175,-0.7038385881273967,1.0721612689985012
robot_0/link6_sensor_0,0,5,0.52049834,0.8309247835640172,-0.4379999116528338,0.981510636187995
robot_0/link6_sensor_0,1,5,0.45146278,0.7314727612409134,-0.43799992729233533,0.993399534802587
robot_0/link6_sensor_0,2,5,0.39859563,0.6553128038845439,-0.437999951757418,1.0025040055978616
robot_0/link6_sensor_0,3,5,0.33794293,0.5811732974971714,-0.42500003166628253,1.0111443094234165
robot_0/link6_sensor_0,4,5,0.32844234,0.5499999670386234,-0.44217469342724,1.0151650251631086
robot_0/link6_sensor_0,5,5,0.39963713,0.5680000376973973,-0.5252274791810209,1.0144355665811604
robot_0/link6_sensor_0,6,5,0.45631024,0.5679999875341633,-0.6054126988161881,1.0158088062127162
robot_0/link6_sensor_0,7,5,0.5317134,0.5679999972223407,-0.7120985087508456,1.017635881705697
robot_0/link6_sensor_0,0,6,0.27234894,0.5924678641336967,-0.32437757720141874,0.9799999290711129
robot_0/link6_sensor_0,1,6,0.2860497,0.5845674969240725,-0.35168658143152975,0.9799999251306459
robot_0/link6_sensor_0,2,6,0.3012019,0.5758301452339323,-0.381888727486066,0.9799999230739765
robot_0/link6_sensor_0,3,6,0.3180491,0.5661153352809817,-0.41546945387481365,0.9799999302013325
robot_0/link6_sensor_0,4,6,0.32899252,0.5499999691518919,-0.44691232576642376,0.9813369747295622
robot_0/link6_sensor_0,5,6,0.38685212,0.559999997140544,-0.5196510343247575,0.9754236610768933
robot_0/link6_sensor_0,6,6,0.45729184,0.5679999714645391,-0.6123047451077888,0.968793870848805
robot_0/link6_sensor_0,7,6,0.5330468,0.5680000094690693,-0.7203998767221009,0.9628370337253782
robot_0/link6_sensor_0,0,7,0.2387563,0.5599999945895979,-0.31120551622910503,0.9625095154868717
robot_0/link6_sensor_0,1,7,0.25861734,0.5599999862873489,-0.3397843764505428,0.9589048049599086
robot_0/link6_sensor_0,2,7,0.2820825,0.559999981855806,-0.373549337397995,0.9546459594629157
robot_0/link6_sensor_0,3,7,0.3102307,0.5599999819152629,-0.4140529191943211,0.9495371561550011
robot_0/link6_sensor_0,4,7,0.32954454,0.5499999722093777,-0.4516658580659257,0.9473954015885802
robot_0/link6_sensor_0,5,7,0.38758215,0.5600000014448738,-0.5253570107163468,0.935498128250073
robot_0/link6_sensor_0,6,7,0.45827767,0.5679999551502012,-0.619226506878086,0.921576225644091
robot_0/link6_sensor_0,7,7,0.5343868,0.5680000092494574,-0.7287429549479778,0.9077626680298456
robot_0/link6_sensor_1,0,0,1.8365365,0.4266059447576718,-1.310433891326651,2.7799998979173495
robot_0/link6_sensor_1,1,0,1.8313655,0.25821996959727833,-1.2190245382366478,2.779999989906071
robot_0/link6_sensor_1,2,0,1.8262233,0.09077958132636849,-1.1281283947782261,2.7799999046319828
robot_0/link6_sensor_1,3,0,1.82111,-0.07572317121208158,-1.037741351217324,2.77999998028473
robot_0/link6_sensor_1,4,0,1.8160254,-0.24129615940537483,-0.9478590686288386,2.780000109005309
robot_0/link6_sensor_1,5,0,1.8109689,-0.40594708175485195,-0.8584772311458934,2.7800000670513603
robot_0/link6_sensor_1,6,0,1.8059405,-0.5696836728334221,-0.7695917750515047,2.780000075480264
robot_0/link6_sensor_1,7,0,1.80094,-0.732513539932831,-0.6811985679508745,2.7800001298272523
robot_0/link6_sensor_1,0,1,2.0030942,0.37672283829794545,-1.5352094933839073,2.7800000441381054
robot_0/link6_sensor_1,1,1,1.9969441,0.19326578136119085,-1.4348453517491764,2.780000002627072
robot_0/link6_sensor_1,2,1,1.9908316,0.010931815205584144,-1.3350956342069735,2.7799999785733425
robot_0/link6_sensor_1,3,1,1.9847564,-0.17028932071883537,-1.235954641594575,2.779999858697807
robot_0/link6_sensor_1,4,1,1.9787184,-0.3504078866821988,-1.1374170602793021,2.7800000378758423
robot_0/link6_sensor_1,5,1,1.9727168,-0.5294337742089459,-1.0394770766767023,2.7799999857514432
robot_0/link6_sensor_1,6,1,1.9667518,-0.7073770927546172,-0.9421295334681492,2.7800001945221404
robot_0/link6_sensor_1,7,1,1.9608223,-0.8842472947331907,-0.845368770699654,2.7800000196494676
robot_0/link6_sensor_1,0,2,2.2028754,0.31688940099017054,-1.8048215527446707,2.7800000547986357
robot_0/link6_sensor_1,1,2,2.1954396,0.1153987481866612,-1.6935711837200327,2.7800000166460235
robot_0/link6_sensor_1,2,2,2.1880538,-0.08473622405947559,-1.5830693630810442,2.780000008140698
robot_0/link6_sensor_1,3,2,2.1807175,-0.283529112584499,-1.4733084288318874,2.779999863949251
robot_0/link6_sensor_1,4,2,2.1734304,-0.48099348566461475,-1.3642812522487013,2.779999971858782
robot_0/link6_sensor_1,5,2,2.166192,-0.677142612399942,-1.2559803435270658,2.7800001571690434
robot_0/link6_sensor_1,6,2,2.1590014,-0.871989378127249,-1.1483982417349192,2.780000049566079
robot_0/link6_sensor_1,7,2,2.1518583,-1.0655468922921454,-1.0415280592163574,2.780000023723416
robot_0/link6_sensor_1,0,3,2.2183666,0.2424096855259768,-1.9500003841025597,2.6208817346127367
robot_0/link6_sensor_1,1,3,2.3593407,0.027052457327110535,-1.950000072769983,2.7252060259683297
robot_0/link6_sensor_1,2,3,2.4286485,-0.201443243971292,-1.8855765949901364,2.7800000098326745
robot_0/link6_sensor_1,3,3,2.4196136,-0.42157963001234466,-1.762666217791925,2.780000039049881
robot_0/link6_sensor_1,4,3,2.4106455,-0.6400841398712704,-1.6406668027129834,2.7799999158838578
robot_0/link6_sensor_1,5,3,2.4017441,-0.856975126771923,-1.519568707035045,2.780000164877541
robot_0/link6_sensor_1,6,3,2.3929076,-1.07226990677325,-1.399361302099689,2.7799999527217825
robot_0/link6_sensor_1,7,3,2.384136,-1.2859863087212806,-1.2800352206948846,2.779999788972578
robot_0/link6_sensor_1,0,4,2.064068,0.17159721455406476,-1.9500001973026773,2.354263273766766
robot_0/link6_sensor_1,1,4,2.1855764,-0.032067678605994104,-1.950000129679883,2.4352089359546656
robot_0/link6_sensor_1,2,4,2.3222857,-0.26121131215602533,-1.9500000545299918,2.5262810053693077
robot_0/link6_sensor_1,3,4,2.4772387,-0.5209338808082769,-1.950000069640004,2.6295066004613727
robot_0/link6_sensor_1,4,4,2.6543481,-0.8177939982877545,-1.9499999594204769,2.7474922618459283
robot_0/link6_sensor_1,5,4,2.694774,-1.0806891834978927,-1.8474761974957938,2.7799999165634035
robot_0/link6_sensor_1,6,4,2.683655,-1.321220196706218,-1.7113103588764085,2.779999932593973
robot_0/link6_sensor_1,7,4,2.6726274,-1.5597744166223104,-1.57626353514472,2.7799999078285285
robot_0/link6_sensor_1,0,5,1.9298382,0.10999485750463218,-1.9500000717895456,2.12232215934356
robot_0/link6_sensor_1,1,5,2.0356517,-0.0830768400898568,-1.9500001348206801,2.1849978699994055
robot_0/link6_sensor_1,2,5,2.1537416,-0.29854903423219536,-1.9499999693545023,2.254945187027359
robot_0/link6_sensor_1,3,5,2.2863765,-0.5405603078333276,-1.9499999510270447,2.3335078047469224
robot_0/link6_sensor_1,4,5,2.4364197,-0.8143355337153271,-1.9499999861060404,2.4223817886023786
robot_0/link6_sensor_1,5,5,2.6075392,-1.1265673841162123,-1.949999974209072,2.5237396829680865
robot_0/link6_sensor_1,6,5,2.8045115,-1.485971095830881,-1.950000211009679,2.6404108280482337
robot_0/link6_sensor_1,7,5,3.033673,-1.9041094044772962,-1.9499999538707806,2.7761483449851045
robot_0/link6_sensor_1,0,6,1.8120008,0.05591547378916134,-1.9500000518345295,1.918706121214209
robot_0/link6_sensor_1,1,6,1.9049753,-0.12753703261909335,-1.9500000260884895,1.9669107584464929
robot_0/link6_sensor_1,2,6,2.008007,-0.3308338250477647,-1.9500000377692661,2.020329769227454
robot_0/link6_sensor_1,3,6,2.122821,-0.5573788630397545,-1.9500000198870542,2.0798575605044776
robot_0/link6_sensor_1,4,6,2.2515612,-0.8114019047868197,-1.9500000552495849,2.146605595854198
robot_0/link6_sensor_1,5,6,2.3969243,-1.0982248616968044,-1.9499999592757322,2.221972197827519
