0.737607658,0.737607658,0.737607718,0.737607718,0.737607718,0.737607718,0.737607777,0.737607777
0.818932235,0.818932235,0.818932354,0.818932414,0.818932414,0.818932354,0.818932414,0.697698534
0.920411944,0.920411944,0.920411944,0.920412064,0.920412064,0.920412064,0.920412064,0.680562079
1.0505991,1.0505991,1.05059898,1.0505991,1.0505991,1.0505991,1.0505991,1.0505991
1.22368193,1.22368193,1.22368205,1.22368193,1.22368205,1.22368217,1.22368205,1.22368205
1.46504319,1.46504319,1.46504343,1.46504307,1.46504343,1.46504354,1.46504343,1.46504366
1.7948339,1.82501245,1.82501197,1.82501209,1.82501221,1.82501221,1.82501256,1.82501245
1.70074499,1.73668563,1.77417815,1.81332517,1.85423863,1.89704084,1.94186592,1.98886085
