1.7564472,1.78946924,1.82375669,1.8593837,1.89643025,1.93498313,1.97513628,2.01699114
1.87126827,1.90879488,1.9478575,1.98855209,2.03098345,2.07526493,2.12152076,2.16988564
2.00215125,2.04517126,2.09008074,2.13700652,2.18608785,2.23747683,2.29134011,2.34786057
2.15271997,2.20253444,2.25470853,2.30941486,2.36684155,2.42719746,2.49071193,2.5576396
2.32777691,2.386132,2.44748855,2.51208377,2.58018041,2.65207219,2.72808528,2.71446085
2.53382492,2.603122,2.67631602,2.75374556,2.83578849,2.73278236,2.61080813,2.49925613
2.77989292,2.86352491,2.88715577,2.75135374,2.62775254,2.51477957,2.41112041,2.31566811
2.90789199,2.77017832,2.64491916,2.53049755,2.425565,2.32898879,2.23980856,2.15720606
