time_s,contact_count,normal_force_N,arm_tracking_error_rad
0.34600000000000003,0,0,0.046439135159032245
0.34800000000000003,0,0,0.046614574220470675
0.35000000000000003,0,0,0.04678778274462499
0.352,0,0,0.04695875275840367
0.354,0,0,0.04712747645609674
0.356,0,0,0.04729394619591818
0.358,0,0,0.04745815449662587
0.36,0,0,0.0476200940342131
0.362,0,0,0.04777975763867361
0.364,0,0,0.04793713829083351
0.366,0,0,0.048092229119253406
0.368,0,0,0.048245023397196676
0.37,0,0,0.04839551453966352
0.372,0,0,0.048543696100486616
0.374,0,0,0.04868956176949373
0.376,0,0,0.048833105369724884
0.378,0,0,0.04897432085471523
0.38,0,0,0.049113202305831875
0.382,0,0,0.049249743929670915
0.384,0,0,0.04938394005550728
0.386,0,0,0.04951578513280207
0.388,0,0,0.049645273728760056
0.39,0,0,0.04977240052594278
0.392,0,0,0.04989716031992936
0.394,0,0,0.05001954801703169
0.396,0,0,0.05013955863205205
0.398,0,0,0.05025718728609562
0.4,0,0,0.05037242920442461
0.402,0,0,0.0504852797143604
0.404,0,0,0.05059573424323068
0.406,0,0,0.050703788316359605
0.40800000000000003,0,0,0.05080943755510054
0.41000000000000003,0,0,0.05091267767491386
0.41200000000000003,0,0,0.051013504483480035
0.41400000000000003,0,0,0.05111191387886024
0.41600000000000004,0,0,0.05120790184769013
0.418,0,0,0.051301464463415165
0.42,0,0,0.051392597884564996
0.422,0,0,0.0514812983530612
0.424,0,0,0.05156756219256419
0.426,0,0,0.05165138580685554
0.428,0,0,0.05173276567825277
0.43,0,0,0.05181169836605994
0.432,0,0,0.051888180505053665
0.434,0,0,0.05196220880399532
0.436,0,0,0.05203378004418354
0.438,0,0,0.052102891078031
0.44,0,0,0.05216953882767713
0.442,0,0,0.05223372028362683
0.444,0,0,0.05229543250342201
0.446,0,0,0.05235467261033951
0.448,0,0,0.05241143779211946
0.45,0,0,0.05246572529971969
0.452,0,0,0.052517532446098976
0.454,0,0,0.052566856605024706
0.456,0,0,0.0526136952099104
0.458,0,0,0.052658045752674305
0.46,0,0,0.05269990578262774
0.462,0,0,0.05273927290538428
0.464,0,0,0.052776144781796444
0.466,0,0,0.052810519126913126
0.468,0,0,0.05284239370896379
0.47000000000000003,0,0,0.052871766348361035
0.47200000000000003,0,0,0.052898634916731496
0.47400000000000003,0,0,0.052922997335962764
0.47600000000000003,0,0,0.05294485157727676
0.47800000000000004,0,0,0.05296419566032142
0.48,0,0,0.05298102765228491
0.482,0,0,0.05299534566702997
0.484,0,0,0.053007147864247935
0.486,0,0,0.05301643244863303
0.488,0,0,0.053023197669076594
0.49,0,0,0.0530274418178797
0.492,0,0,0.053029163229984286
0.494,0,0,0.053028360282225726
0.496,0,0,0.053025031392599724
0.498,0,0,0.053019175019548795
0.5,0,0,0.05301078966126808
0.502,0,0,0.05299987385502635
0.504,0,0,0.052986426176505334
0.506,0,0,0.05297044523915546
0.508,0,0,0.052951929693567726
0.51,0,0,0.05293087822686549
0.512,0,0,0.05290728956210749
0.514,0,0,0.052881162457710004
0.516,0,0,0.05285249570688454
0.518,0,0,0.05282128813709076
0.52,0,0,0.05278753860950496
0.522,0,0,0.05275124601850404
0.524,0,0,0.05271240929116471
0.526,0,0,0.05267102738677616
0.528,0,0,0.052627099296371695
0.53,0,0,0.052580624042269944
0.532,0,0,0.05253160067763411
0.534,0,0,0.052480028286045165
0.536,0,0,0.052425905981087643
0.538,0,0,0.052369232905953474
0.54,0,0,0.05231000823305512
0.542,0,0,0.05224823116365864
0.544,0,0,0.052183900927525055
0.546,0,0,0.05211701678256927
0.548,0,0,0.05204757801453441
0.55,0,0,0.051975583936675084
0.552,0,0,0.05190103388946075
0.554,0,0,0.05182392724028709
0.556,0,0,0.05174426338320673
0.558,0,0,0.051662041738670915
0.56,0,0,0.05157726175328644
0.562,0,0,0.05148992289958719
0.5640000000000001,0,0,0.05140002467581717
0.5660000000000001,0,0,0.05130756660573291
0.5680000000000001,0,0,0.05121254823841508
0.5700000000000001,0,0,0.05111496914809842
0.5720000000000001,0,0,0.05101482893401485
0.5740000000000001,0,0,0.050912127220251374
0.5760000000000001,0,0,0.050806863655623764
0.578,0,0,0.05069903791356453
0.58,0,0,0.050588649692027816
0.582,0,0,0.05047569871340852
0.584,0,0,0.05036018472447853
0.586,0,0,0.050242107496337625
0.588,0,0,0.05012146682438414
0.59,0,0,0.04999826252829878
0.592,0,0,0.049872494452047667
0.594,0,0,0.049744162463902744
0.596,0,0,0.04961326645648038
0.598,0,0,0.04947980634679915
0.6,0,0,0.04934378207635447
0.602,0,0,0.04920519361121411
0.604,0,0,0.04906404094213575
0.606,0,0,0.04892032408470099
0.608,0,0,0.04877404307947355
0.61,0,0,0.04862519799217899
0.612,0,0,0.04847378891390642
0.614,0,0,0.04831981596133448
0.616,0,0,0.04816327927698139
0.618,0,0,0.04800417902947899
0.62,0,0,0.047842515413874284
0.622,0,0,0.04767828865195762
0.624,0,0,0.04751149899261874
0.626,0,0,0.04734214671223207
0.628,0,0,0.04717023211507262
0.63,0,0,0.04699575553376357
0.632,0,0,0.046818717329755774
0.634,0,0,0.04663911789384505
0.636,0,0,0.04645695764672061
0.638,0,0,0.046272237039556005
0.64,0,0,0.046084956554634966
0.642,0,0,0.045895116706022566
0.644,0,0,0.04570271804027682
0.646,0,0,0.04550776113720755
0.648,0,0,0.04531024661068036
0.65,0,0,0.04511017510947351
0.652,0,0,0.044907547318185186
0.654,0,0,0.044702363958197135
0.656,0,0,0.0444946257886959
0.658,0,0,0.04428433360775502
0.66,0,0,0.044071488253483636
0.662,0,0,0.0438560906052412
0.664,0,0,0.04363814158492441
0.666,0,0,0.04341764215833148
0.668,0,0,0.04319459333660465
0.67,0,0,0.042968996177760094
0.672,0,0,0.04274085178830593
0.674,0,0,0.04251016132495517
0.676,0,0,0.042276925996442415
0.678,0,0,0.04204114706544192
0.68,0,0,0.0418028258506079
0.682,0,0,0.04156196372872533
0.684,0,0,0.04131856213699761
0.686,0,0,0.041072622575465075
0.6880000000000001,0,0,0.04082414660957129
0.6900000000000001,0,0,0.04057313587288209
0.6920000000000001,0,0,0.0403195920699704
0.6940000000000001,0,0,0.040063516979476244
0.6960000000000001,0,0,0.039804912457352626
0.6980000000000001,0,0,0.03954378044031273
0.7000000000000001,0,0,0.03928012294949002
0.7020000000000001,0,0,0.03901394209432645
0.704,0,0,0.038745240076705365
0.706,0,0,0.03847401919534415
0.708,0,0,0.03820028185046919
0.71,0,0,0.03792403054878944
0.712,0,0,0.03764526790879283
0.714,0,0,0.037363996666389246
0.716,0,0,0.037080219680922226
0.718,0,0,0.03679393994158473
0.72,0,0,0.03650516057426186
0.722,0,0,0.03621388484883831
0.724,0,0,0.035920116187004775
0.726,0,0,0.035623858170603165
0.728,0,0,0.035325114550553635
0.73,0,0,0.03502388925641088
0.732,0,0,0.03472018640659971
0.734,0,0,0.03441401031938577
0.736,0,0,0.034105365524646325
0.738,0,0,0.03379425677650301
0.74,0,0,0.03348068906689568
0.742,0,0,0.03316466764017279
0.744,0,0,0.03284619800879674
0.746,0,0,0.03252528597025014
0.748,0,0,0.032201937625262016
0.75,0,0,0.031876159397468344
0.752,0,0,0.03154795805463961
0.754,0,0,0.031217340731620545
0.756,0,0,0.030884314955148047
0.758,0,0,0.03054888867071942
0.76,0,0,0.030211070271714612
0.762,0,0,0.029870868630994394
0.764,0,0,0.02952829313521564
0.766,0,0,0.029183353722141096
0.768,0,0,0.02883606092125051
0.77,0,0,0.02848642589799058
0.772,0,0,0.028134460502049728
0.774,0,0,0.02778017732008483
0.776,0,0,0.02742358973338106
0.778,0,0,0.027064711980984493
0.78,0,0,0.026703559228917307
0.782,0,0,0.026340147646160713
0.784,0,0,0.02597449448817964
0.786,0,0,0.02560661818886847
0.788,0,0,0.0252365384619104
0.79,0,0,0.024864276412676502
0.792,0,0,0.024489854661948963
0.794,0,0,0.024113297482932165
0.796,0,0,0.023734630953214503
0.798,0,0,0.023353883123597784
0.8,0,0,0.022971084205970334
0.802,0,0,0.022595085699467277
0.804,0,0,0.022234586479755975
0.806,0,0,0.021889322175680247
0.808,0,0,0.021559033920760556
0.81,0,0,0.02124348163273286
0.812,0,0,0.02094244964058061
0.8140000000000001,0,0,0.020655748938441434
0.8160000000000001,0,0,0.020383217760630023
0.8180000000000001,0,0,0.020124721220780333
0.8200000000000001,0,0,0.019880150368248372
0.8220000000000001,0,0,0.01964942084081555
0.8240000000000001,0,0,0.019432471210295232
0.8260000000000001,0,0,0.01922926107754446
0.8280000000000001,0,0,0.019039768953997154
0.8300000000000001,0,0,0.0188639899581353
0.8320000000000001,0,0,0.018701933352367785
0.834,0,0,0.01855361994594008
0.836,0,0,0.0184190793914083
0.838,0,0,0.018298347404939443
0.84,0,0,0.018191462943743703
0.842,0,0,0.018098465376821023
0.844,0,0,0.018019391687644364
0.846,0,0,0.017954273749048382
0.848,0,0,0.017903135711293903
0.85,0,0,0.0178659915437942
0.852,0,0,0.017842842769263262
0.854,0,0,0.01783367642597896
0.856,0,0,0.017838463289550528
0.858,0,0,0.01785715638008511
0.86,0,0,0.01788968977420965
0.862,0,0,0.017935977734232215
0.864,0,0,0.017995914159161474
0.866,0,0,0.018069372354627803
0.868,0,0,0.018156205111345775
0.87,0,0,0.018256245074895438
0.872,0,0,0.018369305383579736
0.874,0,0,0.018495180546147908
0.876,0,0,0.018633647527398135
0.878,0,0,0.01878446700717417
0.88,0,0,0.018947384777040336
0.882,0,0,0.019122133238903948
0.884,0,0,0.01930843297092074
0.886,0,0,0.01950599432802776
0.888,0,0,0.019714519047173685
0.89,0,0,0.019933701830623107
0.892,0,0,0.020163231884331733
0.894,0,0,0.020402794392197936
0.896,0,0,0.020652071910802237
0.898,0,0,0.020910745672918195
0.9,0,0,0.02117849679152903
0.902,0,0,0.02145500735919429
0.904,0,0,0.02173996144039465
0.906,0,0,0.02203304595683641
0.908,0,0,0.0223339514676972
0.91,0,0,0.022642372848378264
0.912,0,0,0.02295800987257977
0.914,0,0,0.023280567703419207
0.916,0,0,0.02360975729994416
0.918,0,0,0.023945295745756694
0.92,0,0,0.024286906506635765
0.922,0,0,0.024634319624028417
0.924,0,0,0.024987271851135535
0.926,0,0,0.025345506738064603
0.928,0,0,0.025708774672190102
0.93,0,0,0.026076832879478554
0.932,0,0,0.02644944539211702
0.934,0,0,0.02682638298734874
0.936,0,0,0.0272074231019819
0.9380000000000001,0,0,0.02759234972660639
0.9400000000000001,0,0,0.027980953283133863
0.9420000000000001,0,0,0.02837303048888365
0.9440000000000001,0,0,0.028768384210058486
0.9460000000000001,0,0,0.029166823307113555
0.9480000000000001,0,0,0.029568162474199352
0.9500000000000001,0,0,0.029972222074566894
0.9520000000000001,0,0,0.03037882797356383
0.9540000000000001,0,0,0.030787811370607064
0.9560000000000001,0,0,0.03119900863131229
0.9580000000000001,0,0,0.03161226112076275
0.96,0,0,0.0320274150387416
0.962,0,0,0.03244432125759978
0.964,0,0,0.032862835163303857
0.966,0,0,0.033282816500098365
0.968,0,0,0.033704129219118514
0.97,0,0,0.03412664133120679
0.972,0,0,0.03455022476411318
0.974,0,0,0.03497475522420345
0.976,0,0,0.035400112062740026
0.978,0,0,0.03582617814676639
0.98,0,0,0.036252839734580294
0.982,0,0,0.036679986355759156
0.984,0,0,0.03710751069567253
0.986,0,0,0.037535308484396006
0.988,0,0,0.037963278389929966
0.99,0,0,0.03839132191560767
0.992,0,0,0.038819343301575084
0.994,0,0,0.039247249430214445
0.996,0,0,0.03967494973537555
0.998,0,0,0.04010235611528528
1.0,0,0,0.0405293828489968
1.002,0,0,0.04095594651624043
1.004,0,0,0.041381965920544155
1.006,0,0,0.04180736201548929
1.008,0,0,0.04223205783396861
1.01,0,0,0.04265597842032392
1.012,0,0,0.04307905076523332
1.014,0,0,0.04350120374323041
1.016,0,0,0.04392236805273889
1.018,0,0,0.04434247615851021
1.02,0,0,0.044761462236353584
1.022,0,0,0.045179262120058
1.024,0,0,0.045595813250402795
1.026,0,0,0.04601105462616495
1.028,0,0,0.04642492675702789
1.03,0,0,0.0468373716183075
1.032,0,0,0.04724833260741024
1.034,0,0,0.04765775450194521
1.036,0,0,0.04806558341941221
1.038,0,0,0.04847176677839662
1.04,0,0,0.048876253261199876
1.042,0,0,0.049278992777841785
1.044,0,0,0.04967993643137236
1.046,0,0,0.05007903648443236
1.048,0,0,0.0504762463270097
1.05,0,0,0.05087152044533551
1.052,0,0,0.05126481439187064
1.054,0,0,0.051656084756333556
1.056,0,0,0.05204528913772567
1.058,0,0,0.052432386117308515
1.06,0,0,0.05281733523249315
1.062,0,0,0.0532000969516011
1.064,0,0,0.053580632649463285
1.066,0,0,0.053958904583814915
1.068,0,0,0.05433487587246076
1.07,0,0,0.05470851047117249
1.072,0,0,0.055079773152291206
1.074,0,0,0.05544862948400602
1.076,0,0,0.05581504581027959
1.078,0,0,0.05617898923139622
1.08,0,0,0.056540427585107945
1.082,0,0,0.05689932942835336
1.084,0,0,0.05725566401952863
1.086,0,0,0.05760940130128809
1.088,0,0,0.057960511883854024
1.09,0,0,0.05830896702881835
1.092,0,0,0.058654738633415165
1.094,0,0,0.05899779921524652
1.096,0,0,0.05933812189744852
1.098,0,0,0.059675680394276856
1.1,0,0,0.060010448997098814
1.102,0,0,0.060342402560778975
1.104,0,0,0.06067151649043943
1.106,0,0,0.06099776672858882
1.108,0,0,0.06132112974259952
1.11,0,0,0.06164158251252737
1.112,0,0,0.06195910251925811
1.114,0,0,0.062273667732971494
1.116,0,0,0.0625852566019123
1.118,0,0,0.06289384804145694
1.12,0,0,0.06319942142346749
1.122,0,0,0.06350195656592313
1.124,0,0,0.06380143372281946
1.1260000000000001,0,0,0.06409783357432713
1.1280000000000001,0,0,0.06439113721720477
1.1300000000000001,0,0,0.06468132615545197
1.1320000000000001,0,0,0.06496838229120194
1.1340000000000001,0,0,0.06525228791584047
1.1360000000000001,0,0,0.06553302570134821
1.1380000000000001,0,0,0.06581057869185863
1.1400000000000001,0,0,0.06608493029542373
1.1420000000000001,0,0,0.06635606427598191
1.1440000000000001,0,0,0.06662396474552519
1.1460000000000001,0,0,0.06688861615645385
1.1480000000000001,0,0,0.06715000329411899
1.1500000000000001,0,0,0.0674081112695444
1.1520000000000001,0,0,0.06766292551232228
1.154,0,0,0.06791443176368062
1.156,0,0,0.06816261606971605
1.158,0,0,0.06840746477478378
1.16,0,0,0.06864896451504852
1.162,0,0,0.06888710221218425
1.164,0,0,0.06912186506722204
1.166,0,0,0.06935324055454314
1.168,0,0,0.06958121641600978
1.17,0,0,0.06980578065523442
1.172,0,0,0.07002692153197966
1.174,0,0,0.07024462755668838
1.176,0,0,0.07045888748513932
1.178,0,0,0.07066969031322434
1.18,0,0,0.07087702527184651
1.182,0,0,0.07108088182193358
1.184,0,0,0.07128124964956338
1.186,0,0,0.07147811866120263
1.188,0,0,0.07167147897905088
1.19,0,0,0.07186132093648977
1.192,0,0,0.07204763507363632
1.194,0,0,0.07223041213299272
1.196,0,0,0.07240964305519729
1.198,0,0,0.07258531897486792
1.2,0,0,0.07275743121653773
1.202,0,0,0.07292597129068375
1.204,0,0,0.07309093088984128
1.206,0,0,0.07325230188480515
1.208,0,0,0.07341007632091576
1.21,0,0,0.07356424641442579
1.212,0,0,0.07371480454894826
1.214,0,0,0.07386174327198246
1.216,0,0,0.07400505529151556
1.218,0,0,0.07414473347269994
1.22,0,0,0.07428077083460279
1.222,0,0,0.07441316054702703
1.224,0,0,0.07454189592740149
1.226,0,0,0.07466697043773973
1.228,0,0,0.07478837768166516
1.23,0,0,0.0749061114015004
1.232,0,0,0.07502016547542054
1.234,0,0,0.07513053391466913
1.236,0,0,0.07523721086083363
1.238,0,0,0.07534019058318105
1.24,0,0,0.07543946747605117
1.242,0,0,0.07553503605630617
1.244,0,0,0.07562689096083683
1.246,0,0,0.07571502694412185
1.248,0,0,0.07579943887584065
1.25,0,0,0.07588012173853823
1.252,0,0,0.07595707062534081
1.254,0,0,0.07603028073772111
1.256,0,0,0.07609974738331211
1.258,0,0,0.07616546597376848
1.26,0,0,0.07622743202267518
1.262,0,0,0.07628564114350113
1.264,0,0,0.07634008904759737
1.266,0,0,0.0763907715422397
1.268,0,0,0.07643768452871368
1.27,0,0,0.0764808240004413
1.272,0,0,0.07652018604114981
1.274,0,0,0.07655576682307927
1.276,0,0,0.07658756260523131
1.278,0,0,0.07661556973165538
1.28,0,0,0.07663978462977238
1.282,0,0,0.07666020380873766
1.284,0,0,0.07667682385783803
1.286,0,0,0.07668964144492547
1.288,0,0,0.07669865331488655
1.29,0,0,0.07670385628814448
1.292,0,0,0.07670524725919638
1.294,0,0,0.07670282319518369
1.296,0,0,0.07669658113449275
1.298,0,0,0.07668651818539045
1.3,0,0,0.07667263152468874
1.302,0,0,0.07665491839644106
1.304,0,0,0.07663337611066796
1.306,0,0,0.07660800204211318
1.308,0,0,0.07657879362902872
1.31,0,0,0.07654574837198815
1.312,0,0,0.07650886383272777
1.314,0,0,0.0764681376330164
1.316,0,0,0.07642356745355199
1.318,0,0,0.07637515103288414
1.32,0,0,0.07632288616636454
1.322,0,0,0.07626677070512156
1.324,0,0,0.07620680255506192
1.326,0,0,0.0761429796758975
1.328,0,0,0.07607530008019499
1.33,0,0,0.07600376183245293
1.332,0,0,0.07592836304820087
1.334,0,0,0.07584910189312294
1.336,0,0,0.0757659765822054
1.338,0,0,0.07567898537890648
1.34,0,0,0.07558812659435063
1.342,0,0,0.07549339858654452
1.344,0,0,0.07539479975961508
1.346,0,0,0.07529232856307186
1.348,0,0,0.0751859834910893
1.35,0,0,0.07507576308181224
1.352,0,0,0.07496166591668293
1.354,0,0,0.07484369061978859
1.356,0,0,0.07472183585723302
1.358,0,0,0.0745961003365265
1.36,0,0,0.07446648280599885
1.362,0,0,0.07433298205423351
1.364,0,0,0.07419559690952206
1.366,0,0,0.07405432623934019
1.368,0,0,0.0739091689498447
1.37,0,0,0.07376012398539168
1.372,0,0,0.07360719032807578
1.374,0,0,0.07345036699728978
1.3760000000000001,0,0,0.07328965304930667
1.3780000000000001,0,0,0.07312504757688205
1.3800000000000001,0,0,0.0729565497088783
1.3820000000000001,0,0,0.07278415860991004
1.3840000000000001,0,0,0.07260787348001119
1.3860000000000001,0,0,0.07242769355432402
1.3880000000000001,0,0,0.07224361810281098
1.3900000000000001,0,0,0.07205564642998723
1.3920000000000001,0,0,0.07186377787467735
1.3940000000000001,0,0,0.07166801180979425
1.3960000000000001,0,0,0.07146834764214156
1.3980000000000001,0,0,0.0712647848122393
1.4000000000000001,0,0,0.07105732279417434
1.4020000000000001,0,0,0.0708459610954742
1.4040000000000001,0,0,0.0706306992570076
1.4060000000000001,0,0,0.07041153685290931
1.408,0,0,0.0701884734905307
1.41,0,0,0.06996150881041985
1.412,0,0,0.06973064248632525
1.414,0,0,0.06949587422523071
1.416,0,0,0.06925720376741891
1.418,0,0,0.06901463088656351
1.42,0,0,0.06876815538985324
1.422,0,0,0.06851777711814878
1.424,0,0,0.06826349594617018
1.426,0,0,0.06800531178272075
1.428,0,0,0.06774322457094488
1.43,0,0,0.0674772342886234
1.432,0,0,0.06720734094850704
1.434,0,0,0.06693354459868851
1.436,0,0,0.06665584532301794
1.438,0,0,0.06637424324155955
1.44,0,0,0.0660887385110939
1.442,0,0,0.06579933132566777
1.444,0,0,0.065506021917192
1.446,0,0,0.06520881055609244
1.448,0,0,0.0649076975520129
1.45,0,0,0.06460268325457626
1.452,0,0,0.06429376805420443
1.454,0,0,0.06398095238300101
1.456,0,0,0.06366423671569926
1.458,0,0,0.06334362157068003
1.46,0,0,0.06301910751106242
1.462,0,0,0.06269069514587101
1.464,0,0,0.06235838513128597
1.466,0,0,0.06202217817197714
1.468,0,0,0.06168207502253112
1.47,0,0,0.061338076488973575
1.472,0,0,0.06099018343039395
1.474,0,0,0.06063839676067918
1.476,0,0,0.060282717450361185
1.478,0,0,0.0599231465285885
1.48,0,0,0.059559685085225855
1.482,0,0,0.059192334273093346
1.484,0,0,0.05882109531035305
1.486,0,0,0.058445969483051946
1.488,0,0,0.058066958147832866
1.49,0,0,0.057684062734824286
1.492,0,0,0.05729728475072139
1.494,0,0,0.05690662578207144
1.496,0,0,0.05651208749877782
1.498,0,0,0.056113671657838725
1.5,0,0,0.05571138010733696
1.502,0,0,0.05530521479069959
1.504,0,0,0.054895177751246596
1.506,0,0,0.054481271137050605
1.508,0,0,0.054063497206132224
1.51,0,0,0.05364185833201464
1.512,0,0,0.05321635700966654
1.514,0,0,0.05278699586186427
1.516,0,0,0.05235377764600519
1.518,0,0,0.051916705261409575
1.52,0,0,0.0514757817571502
1.522,0,0,0.051031010340453924
1.524,0,0,0.05058239438572141
1.526,0,0,0.0501299374442192
1.528,0,0,0.04967364325449948
1.53,0,0,0.049213515753612797
1.532,0,0,0.04874955908918124
1.534,0,0,0.04828177763240987
1.536,0,0,0.0478101759921205
1.538,0,0,0.0473347590299001
1.54,0,0,0.04685553187646857
1.542,0,0,0.046372499949378504
1.544,0,0,0.04588566897217395
1.546,0,0,0.04539504499514795
1.548,0,0,0.04490063441785594
1.55,0,0,0.044402444013557106
1.552,0,0,0.04390048095577714
1.554,0,0,0.043394752847209485
1.556,0,0,0.042885267751194396
1.558,0,0,0.042372034226046636
1.56,0,0,0.04185506136253324
1.562,0,0,0.041334358824842675
1.564,0,0,0.04080993689542527
1.566,0,0,0.040281806524135794
1.568,0,0,0.03974997938216325
1.57,0,0,0.03921446792129806
1.572,0,0,0.03867528543915402
1.574,0,0,0.038132446151054086
1.576,0,0,0.03758596526937842
1.578,0,0,0.037035859091287315
